timestamp,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2024-05-13 19:00:00,0.0,0.0,29.58,74.27,1.58
2024-05-13 20:00:00,0.0,0.0,29.34,75.36,1.18
2024-05-13 21:00:00,0.0,0.0,29.14,76.2,0.96
2024-05-13 22:00:00,0.0,0.0,28.96,77.01,0.82
2024-05-13 23:00:00,0.0,0.0,28.81,77.72,0.75
2024-05-14 00:00:00,17.83,22.9,28.78,77.91,0.78
2024-05-14 01:00:00,145.82,185.45,29.39,74.74,1.27
2024-05-14 02:00:00,348.25,406.88,30.16,70.13,1.48
2024-05-14 03:00:00,549.95,617.8,31.02,64.59,1.53
2024-05-14 04:00:00,722.1,787.45,32.01,59.39,1.5
2024-05-14 05:00:00,824.55,897.5,33.0,54.92,1.73
2024-05-14 06:00:00,881.88,945.67,33.78,51.66,2.19
2024-05-14 07:00:00,826.8,916.58,34.3,49.67,2.64
2024-05-14 08:00:00,723.12,817.25,34.54,48.57,3.06
2024-05-14 09:00:00,508.0,656.8,34.43,48.81,3.37
2024-05-14 10:00:00,314.0,450.7,33.97,50.28,3.59
2024-05-14 11:00:00,167.0,225.7,33.21,52.98,3.72
2024-05-14 12:00:00,28.2,38.6,32.18,57.36,3.71
2024-05-14 13:00:00,0.0,0.0,31.18,62.92,3.54
2024-05-14 14:00:00,0.0,0.0,30.54,67.25,3.48
2024-05-14 15:00:00,0.0,0.0,30.09,70.46,3.25
2024-05-14 16:00:00,0.0,0.0,29.78,72.61,2.95
2024-05-14 17:00:00,0.0,0.0,29.51,74.1,2.57
2024-05-14 18:00:00,0.0,0.0,29.27,75.24,2.14
2024-05-14 19:00:00,0.0,0.0,29.02,76.36,1.71
2024-05-14 20:00:00,0.0,0.0,28.8,77.18,1.42
2024-05-14 21:00:00,0.0,0.0,28.61,77.76,1.1
2024-05-14 22:00:00,0.0,0.0,28.42,78.3,0.81
2024-05-14 23:00:00,0.0,0.0,28.29,78.55,0.52
2024-05-15 00:00:00,16.92,24.38,28.3,78.26,0.52
2024-05-15 01:00:00,114.9,195.68,29.19,73.57,0.97
2024-05-15 02:00:00,261.55,421.92,30.51,65.9,0.83
2024-05-15 03:00:00,408.23,635.12,31.97,57.84,0.47
2024-05-15 04:00:00,534.95,806.05,33.53,50.56,0.77
2024-05-15 05:00:00,621.22,917.35,34.88,45.43,1.73
2024-05-15 06:00:00,682.75,948.7,35.8,42.55,2.71
2024-05-15 07:00:00,718.4,921.4,36.26,41.35,3.59
2024-05-15 08:00:00,621.58,821.6,36.2,41.95,4.31
2024-05-15 09:00:00,470.4,661.17,35.66,44.2,4.86
2024-05-15 10:00:00,343.58,455.73,34.69,47.97,5.2
2024-05-15 11:00:00,170.1,230.35,33.36,53.53,5.35
2024-05-15 12:00:00,29.85,40.33,31.93,60.53,5.22
2024-05-15 13:00:00,0.0,0.0,30.86,66.82,4.93
2024-05-15 14:00:00,0.0,0.0,30.34,70.42,4.65
2024-05-15 15:00:00,0.0,0.0,30.05,72.48,4.38
2024-05-15 16:00:00,0.0,0.0,29.83,74.06,4.1
2024-05-15 17:00:00,0.0,0.0,29.66,75.08,3.65
2024-05-15 18:00:00,0.0,0.0,29.47,75.96,3.03
2024-05-15 19:00:00,0.0,0.0,29.3,76.41,2.29
2024-05-15 20:00:00,0.0,0.0,29.13,76.82,1.5
2024-05-15 21:00:00,0.0,0.0,29.0,77.09,1.11
2024-05-15 22:00:00,0.0,0.0,28.92,77.56,1.25
2024-05-15 23:00:00,0.0,0.0,28.79,78.98,1.57
2024-05-16 00:00:00,15.57,27.55,28.66,80.12,1.24
2024-05-16 01:00:00,92.45,216.05,28.94,78.01,0.73
2024-05-16 02:00:00,95.75,447.1,29.34,76.13,0.85
2024-05-16 03:00:00,118.95,657.62,29.79,74.03,1.31
2024-05-16 04:00:00,118.5,823.88,30.16,71.92,2.02
2024-05-16 05:00:00,99.5,931.47,30.39,70.07,2.7
2024-05-16 06:00:00,125.22,970.97,30.53,68.28,3.62
2024-05-16 07:00:00,187.3,941.58,30.49,66.76,4.36
2024-05-16 08:00:00,133.12,843.5,30.4,66.2,4.75
2024-05-16 09:00:00,121.2,685.8,30.14,67.43,4.87
2024-05-16 10:00:00,100.6,482.35,29.73,70.11,4.68
2024-05-16 11:00:00,70.62,253.85,29.16,73.82,4.06
2024-05-16 12:00:00,17.12,47.25,28.4,78.67,3.08
2024-05-16 13:00:00,0.0,0.0,27.73,82.55,2.06
2024-05-16 14:00:00,0.0,0.0,27.39,84.49,1.75
2024-05-16 15:00:00,0.0,0.0,27.18,85.65,1.9
2024-05-16 16:00:00,0.0,0.0,26.99,86.37,2.14
2024-05-16 17:00:00,0.0,0.0,26.81,87.03,2.35
2024-05-16 18:00:00,0.0,0.0,26.68,87.45,2.31
2024-05-16 19:00:00,0.0,0.0,26.57,87.73,2.4
2024-05-16 20:00:00,0.0,0.0,26.53,87.3,2.49
2024-05-16 21:00:00,0.0,0.0,26.45,87.0,2.53
2024-05-16 22:00:00,0.0,0.0,26.39,86.5,2.62
2024-05-16 23:00:00,0.0,0.0,26.37,85.72,2.69
2024-05-17 00:00:00,22.98,30.02,26.4,84.76,2.79
2024-05-17 01:00:00,143.2,224.85,27.1,80.16,3.07
2024-05-17 02:00:00,305.25,453.88,28.41,73.78,2.82
2024-05-17 03:00:00,461.77,661.2,29.97,67.77,2.43
2024-05-17 04:00:00,609.0,825.72,31.33,62.27,2.03
2024-05-17 05:00:00,690.95,931.9,32.44,57.54,1.58
2024-05-17 06:00:00,665.65,975.03,33.4,53.49,1.31
2024-05-17 07:00:00,506.98,947.0,34.07,50.56,1.52
2024-05-17 08:00:00,370.33,851.33,34.33,49.24,2.15
2024-05-17 09:00:00,235.3,695.9,34.19,49.55,2.89
2024-05-17 10:00:00,193.35,494.38,33.63,51.39,3.57
2024-05-17 11:00:00,117.38,266.58,32.65,55.05,3.92
2024-05-17 12:00:00,24.77,53.0,31.28,61.8,3.71
2024-05-17 13:00:00,0.0,0.0,29.94,69.27,3.45
2024-05-17 14:00:00,0.0,0.0,29.31,72.95,3.22
2024-05-17 15:00:00,0.0,0.0,28.9,76.06,2.75
2024-05-17 16:00:00,0.0,0.0,28.6,78.73,2.41
2024-05-17 17:00:00,0.0,0.0,28.34,80.82,2.16
2024-05-17 18:00:00,0.0,0.0,28.16,82.25,1.91
2024-05-17 19:00:00,0.0,0.0,28.01,83.5,1.59
2024-05-17 20:00:00,0.0,0.0,27.85,84.45,1.3
2024-05-17 21:00:00,0.0,0.0,27.68,84.96,1.2
2024-05-17 22:00:00,0.0,0.0,27.48,85.47,1.31
2024-05-17 23:00:00,0.0,0.0,27.28,86.11,1.47
2024-05-18 00:00:00,24.58,31.23,27.33,85.64,1.65
2024-05-18 01:00:00,180.2,228.48,28.44,78.97,2.12
2024-05-18 02:00:00,401.75,457.98,29.8,71.73,2.11
2024-05-18 03:00:00,558.55,665.92,31.0,65.54,2.03
2024-05-18 04:00:00,708.28,829.9,32.0,61.11,2.01
2024-05-18 05:00:00,807.03,936.08,32.82,57.64,2.11
2024-05-18 06:00:00,889.45,974.0,33.44,55.22,2.34
2024-05-18 07:00:00,896.78,945.08,33.79,53.83,2.67
2024-05-18 08:00:00,782.75,847.9,33.8,53.66,3.1
2024-05-18 09:00:00,668.55,691.12,33.57,54.47,3.52
2024-05-18 10:00:00,436.3,437.4,32.96,56.93,3.82
2024-05-18 11:00:00,254.12,259.2,32.07,61.0,3.87
2024-05-18 12:00:00,49.03,49.75,30.94,67.15,3.46
2024-05-18 13:00:00,0.0,0.0,29.89,74.3,3.01
2024-05-18 14:00:00,0.0,0.0,29.45,77.77,2.99
2024-05-18 15:00:00,0.0,0.0,29.13,80.5,2.95
2024-05-18 16:00:00,0.0,0.0,28.9,82.61,2.98
2024-05-18 17:00:00,0.0,0.0,28.71,84.19,3.05
2024-05-18 18:00:00,0.0,0.0,28.49,85.71,3.03
2024-05-18 19:00:00,0.0,0.0,28.28,86.78,2.87
2024-05-18 20:00:00,0.0,0.0,28.09,87.43,2.55
2024-05-18 21:00:00,0.0,0.0,27.89,87.99,1.96
2024-05-18 22:00:00,0.0,0.0,27.7,88.71,1.31
2024-05-18 23:00:00,0.0,0.0,27.59,88.93,0.93
2024-05-19 00:00:00,25.27,30.2,27.66,87.9,0.83
2024-05-19 01:00:00,179.43,222.48,28.5,81.15,0.78
2024-05-19 02:00:00,388.17,451.67,29.74,71.75,0.07
2024-05-19 03:00:00,583.22,660.12,31.33,62.3,0.72
2024-05-19 04:00:00,721.12,825.2,32.78,55.97,1.35
2024-05-19 05:00:00,849.7,932.42,33.88,51.94,1.85
2024-05-19 06:00:00,896.85,977.33,34.57,49.69,2.34
2024-05-19 07:00:00,876.17,948.3,34.88,48.76,2.73
2024-05-19 08:00:00,739.55,851.2,34.89,48.86,2.96
2024-05-19 09:00:00,547.33,694.45,34.56,49.93,3.1
2024-05-19 10:00:00,359.1,491.95,33.86,52.22,3.27
2024-05-19 11:00:00,175.93,264.1,32.84,56.31,3.39
2024-05-19 12:00:00,32.62,51.97,31.44,63.9,3.06
2024-05-19 13:00:00,0.0,0.0,30.26,72.0,2.73
2024-05-19 14:00:00,0.0,0.0,29.78,75.49,2.53
2024-05-19 15:00:00,0.0,0.0,29.47,78.22,2.24
2024-05-19 16:00:00,0.0,0.0,29.26,80.41,2.0
2024-05-19 17:00:00,0.0,0.0,29.05,82.41,1.8
2024-05-19 18:00:00,0.0,0.0,28.84,84.11,1.66
2024-05-19 19:00:00,0.0,0.0,28.66,85.18,1.6
2024-05-19 20:00:00,0.0,0.0,28.49,85.97,1.63
2024-05-19 21:00:00,0.0,0.0,28.42,86.58,1.5
2024-05-19 22:00:00,0.0,0.0,28.34,87.56,1.21
2024-05-19 23:00:00,0.0,0.0,28.39,85.76,0.95
2024-05-20 00:00:00,18.98,31.8,28.59,82.86,0.71
2024-05-20 01:00:00,143.55,228.52,29.32,77.12,0.71
2024-05-20 02:00:00,300.5,457.42,29.9,73.52,0.79
2024-05-20 03:00:00,464.5,664.97,30.62,69.15,1.07
2024-05-20 04:00:00,618.35,829.25,31.45,63.53,1.38
2024-05-20 05:00:00,745.58,935.85,32.17,58.98,1.79
2024-05-20 06:00:00,817.1,973.65,32.59,56.6,2.25
2024-05-20 07:00:00,724.78,945.55,32.76,55.8,2.71
2024-05-20 08:00:00,663.45,848.8,32.81,56.04,3.18
2024-05-20 09:00:00,539.08,693.12,32.53,57.63,3.49
2024-05-20 10:00:00,415.95,491.52,32.05,60.25,3.67
2024-05-20 11:00:00,208.93,264.92,31.37,64.29,3.79
2024-05-20 12:00:00,38.8,53.1,30.4,71.2,3.52
2024-05-20 13:00:00,0.0,0.0,29.56,77.88,3.3
2024-05-20 14:00:00,0.0,0.0,29.26,80.83,3.27
2024-05-20 15:00:00,0.0,0.0,29.08,82.91,3.16
2024-05-20 16:00:00,0.0,0.0,28.9,84.54,3.01
2024-05-20 17:00:00,0.0,0.0,28.73,85.85,2.73
2024-05-20 18:00:00,0.0,0.0,28.53,86.88,2.44
2024-05-20 19:00:00,0.0,0.0,28.38,87.25,2.21
2024-05-20 20:00:00,0.0,0.0,28.24,87.63,2.04
2024-05-20 21:00:00,0.0,0.0,28.12,88.14,1.77
2024-05-20 22:00:00,0.0,0.0,28.02,88.61,1.45
2024-05-20 23:00:00,0.0,0.0,27.87,89.08,1.14
2024-05-21 00:00:00,19.15,30.6,27.94,88.45,0.89
2024-05-21 01:00:00,134.45,223.62,28.72,82.45,0.88
2024-05-21 02:00:00,306.52,452.33,29.68,76.24,0.5
2024-05-21 03:00:00,470.73,659.88,30.85,69.0,1.48
2024-05-21 04:00:00,622.7,823.6,31.93,63.49,2.28
2024-05-21 05:00:00,694.62,929.7,32.8,59.79,2.93
2024-05-21 06:00:00,714.3,964.45,33.3,57.6,3.5
2024-05-21 07:00:00,675.67,934.28,33.5,56.63,4.0
2024-05-21 08:00:00,459.77,836.5,33.46,56.57,4.29
2024-05-21 09:00:00,214.75,679.28,33.13,57.58,4.18
2024-05-21 10:00:00,187.2,476.92,32.5,59.73,3.9
2024-05-21 11:00:00,95.95,251.05,31.71,63.1,3.56
2024-05-21 12:00:00,19.77,48.05,30.62,69.58,2.76
2024-05-21 13:00:00,0.0,0.0,29.6,77.04,2.09
2024-05-21 14:00:00,0.0,0.0,29.22,79.74,1.68
2024-05-21 15:00:00,0.0,0.0,29.0,81.87,1.26
2024-05-21 16:00:00,0.0,0.0,28.86,83.11,0.98
2024-05-21 17:00:00,0.0,0.0,28.75,83.81,0.66
2024-05-21 18:00:00,0.0,0.0,28.72,82.76,0.41
2024-05-21 19:00:00,0.0,0.0,28.68,80.59,0.16
2024-05-21 20:00:00,0.0,0.0,28.49,81.52,0.28
2024-05-21 21:00:00,0.0,0.0,28.19,84.16,0.52
2024-05-21 22:00:00,0.0,0.0,27.94,85.6,0.76
2024-05-21 23:00:00,0.0,0.0,27.8,86.29,0.97
2024-05-22 00:00:00,20.25,29.98,27.94,85.58,1.34
2024-05-22 01:00:00,154.9,220.07,28.9,79.88,2.29
2024-05-22 02:00:00,317.23,447.17,30.3,73.04,2.8
2024-05-22 03:00:00,489.23,653.97,31.78,65.8,3.08
2024-05-22 04:00:00,628.42,817.83,33.06,59.58,3.09
2024-05-22 05:00:00,738.7,924.0,34.2,53.92,3.06
2024-05-22 06:00:00,830.83,967.2,34.91,50.41,3.25
2024-05-22 07:00:00,842.58,938.33,34.94,49.81,3.65
2024-05-22 08:00:00,760.5,841.25,34.85,50.26,3.88
2024-05-22 09:00:00,612.72,684.85,34.57,51.45,3.9
2024-05-22 10:00:00,420.73,483.3,33.9,54.1,3.9
2024-05-22 11:00:00,215.43,256.83,32.94,58.34,3.79
2024-05-22 12:00:00,41.53,50.28,31.75,64.8,3.39
2024-05-22 13:00:00,0.0,0.0,30.59,72.47,3.43
2024-05-22 14:00:00,0.0,0.0,30.04,76.85,3.45
2024-05-22 15:00:00,0.0,0.0,29.66,80.23,2.59
2024-05-22 16:00:00,0.0,0.0,29.45,82.75,1.78
2024-05-22 17:00:00,0.0,0.0,29.29,84.48,1.26
2024-05-22 18:00:00,0.0,0.0,29.12,85.42,1.0
2024-05-22 19:00:00,0.0,0.0,28.93,85.92,0.99
2024-05-22 20:00:00,0.0,0.0,28.72,86.46,1.02
2024-05-22 21:00:00,0.0,0.0,28.5,87.17,0.99
2024-05-22 22:00:00,0.0,0.0,28.29,87.95,1.01
2024-05-22 23:00:00,0.0,0.0,28.1,88.8,1.04
2024-05-23 00:00:00,23.9,28.2,28.16,88.06,1.47
2024-05-23 01:00:00,175.55,209.9,28.72,84.05,2.51
2024-05-23 02:00:00,363.1,434.38,29.58,78.32,2.91
2024-05-23 03:00:00,545.28,641.65,30.78,71.16,2.87
2024-05-23 04:00:00,711.65,807.22,32.07,63.69,2.35
2024-05-23 05:00:00,846.3,915.5,33.27,57.22,1.37
2024-05-23 06:00:00,890.33,953.3,34.27,52.4,0.44
2024-05-23 07:00:00,747.58,921.25,35.05,49.33,1.05
2024-05-23 08:00:00,767.88,821.05,35.57,47.51,1.65
2024-05-23 09:00:00,629.15,661.75,35.6,47.4,2.5
2024-05-23 10:00:00,445.67,457.92,35.03,49.44,3.35
2024-05-23 11:00:00,225.35,235.0,33.91,54.11,3.98
2024-05-23 12:00:00,42.1,44.2,32.31,62.15,4.18
2024-05-23 13:00:00,0.0,0.0,30.88,70.76,3.95
2024-05-23 14:00:00,0.0,0.0,30.2,75.6,3.36
2024-05-23 15:00:00,0.0,0.0,29.89,78.18,2.77
2024-05-23 16:00:00,0.0,0.0,29.71,79.93,2.53
2024-05-23 17:00:00,0.0,0.0,29.51,81.62,2.39
2024-05-23 18:00:00,0.0,0.0,29.23,83.14,2.39
2024-05-23 19:00:00,0.0,0.0,28.95,84.25,2.47
2024-05-23 20:00:00,0.0,0.0,28.62,85.55,2.38
2024-05-23 21:00:00,0.0,0.0,28.37,86.55,2.36
2024-05-23 22:00:00,0.0,0.0,28.24,86.71,2.57
2024-05-23 23:00:00,0.0,0.0,28.07,86.95,2.58
2024-05-24 00:00:00,24.55,28.02,28.05,86.43,2.61
2024-05-24 01:00:00,178.55,206.35,29.11,79.43,3.31
2024-05-24 02:00:00,371.17,428.38,30.87,68.4,3.28
2024-05-24 03:00:00,562.35,634.55,32.46,59.48,2.87
2024-05-24 04:00:00,733.53,799.3,33.87,52.19,2.49
2024-05-24 05:00:00,865.7,905.95,35.09,47.08,2.23
2024-05-24 06:00:00,825.78,939.78,35.92,44.57,2.09
2024-05-24 07:00:00,708.7,904.83,36.37,43.78,2.11
2024-05-24 08:00:00,685.72,801.75,36.44,43.68,2.45
2024-05-24 09:00:00,545.3,639.1,36.08,44.5,3.06
2024-05-24 10:00:00,385.2,434.17,35.39,46.7,3.54
2024-05-24 11:00:00,191.0,214.5,34.42,50.77,3.88
2024-05-24 12:00:00,35.22,39.33,32.88,58.42,4.01
2024-05-24 13:00:00,0.0,0.0,31.46,67.1,4.05
2024-05-24 14:00:00,0.0,0.0,30.76,72.74,4.03
2024-05-24 15:00:00,0.0,0.0,30.42,76.03,3.87
2024-05-24 16:00:00,0.0,0.0,30.21,78.18,3.81
2024-05-24 17:00:00,0.0,0.0,30.04,79.83,3.82
2024-05-24 18:00:00,0.0,0.0,29.87,81.16,3.83
2024-05-24 19:00:00,0.0,0.0,29.68,81.94,3.85
2024-05-24 20:00:00,0.0,0.0,29.5,82.13,3.86
2024-05-24 21:00:00,0.0,0.0,29.32,81.56,3.75
2024-05-24 22:00:00,0.0,0.0,29.18,80.29,3.53
2024-05-24 23:00:00,0.0,0.0,29.12,78.93,3.25
2024-05-25 00:00:00,13.32,21.5,29.33,76.72,3.22
2024-05-25 01:00:00,81.12,156.68,30.21,71.42,4.14
2024-05-25 02:00:00,179.65,353.17,31.35,63.68,5.38
2024-05-25 03:00:00,279.0,551.67,32.62,55.81,5.66
2024-05-25 04:00:00,360.12,714.17,33.87,50.25,5.21
2024-05-25 05:00:00,378.58,821.53,34.98,47.11,4.37
2024-05-25 06:00:00,301.77,859.3,35.87,44.88,3.67
2024-05-25 07:00:00,266.5,828.67,36.31,43.54,3.21
2024-05-25 08:00:00,297.15,728.12,36.09,43.55,3.04
2024-05-25 09:00:00,230.05,569.4,35.11,46.84,3.26
2024-05-25 10:00:00,144.77,373.3,33.71,52.42,3.55
2024-05-25 11:00:00,50.72,175.5,32.27,58.66,3.3
2024-05-25 12:00:00,7.32,32.78,31.25,62.5,2.94
2024-05-25 13:00:00,0.0,0.0,30.58,65.85,2.7
2024-05-25 14:00:00,0.0,0.0,30.06,68.43,3.49
2024-05-25 15:00:00,0.0,0.0,29.59,70.33,4.1
2024-05-25 16:00:00,0.0,0.0,29.19,71.6,4.41
2024-05-25 17:00:00,0.0,0.0,28.86,72.61,4.5
2024-05-25 18:00:00,0.0,0.0,28.66,73.14,4.41
2024-05-25 19:00:00,0.0,0.0,28.55,73.35,4.34
2024-05-25 20:00:00,0.0,0.0,28.48,73.32,4.22
2024-05-25 21:00:00,0.0,0.0,28.33,73.77,4.1
2024-05-25 22:00:00,0.0,0.0,28.07,74.75,3.84
2024-05-25 23:00:00,0.0,0.0,27.78,75.77,3.5
2024-05-26 00:00:00,13.12,19.52,27.76,75.65,3.42
2024-05-26 01:00:00,119.12,142.38,29.19,68.37,4.21
2024-05-26 02:00:00,223.18,330.2,31.61,58.29,4.97
2024-05-26 03:00:00,363.0,524.42,34.13,49.41,4.66
2024-05-26 04:00:00,485.55,686.65,36.17,44.81,3.46
2024-05-26 05:00:00,565.5,794.3,37.76,40.34,2.41
2024-05-26 06:00:00,631.7,825.85,38.79,36.75,1.54
2024-05-26 07:00:00,640.88,781.12,39.16,35.85,0.88
2024-05-26 08:00:00,494.92,668.5,39.0,36.84,0.5
2024-05-26 09:00:00,356.65,504.05,38.25,38.98,0.46
2024-05-26 10:00:00,240.2,314.92,37.69,40.53,0.66
2024-05-26 11:00:00,112.53,140.75,36.86,43.09,0.89
2024-05-26 12:00:00,21.0,26.48,35.53,50.94,1.16
2024-05-26 13:00:00,0.0,0.0,34.3,56.98,1.77
2024-05-26 14:00:00,0.0,0.0,33.6,57.41,2.56
2024-05-26 15:00:00,0.0,0.0,33.01,59.01,3.05
2024-05-26 16:00:00,0.0,0.0,32.52,61.63,3.68
2024-05-26 17:00:00,0.0,0.0,31.96,64.21,4.38
2024-05-26 18:00:00,0.0,0.0,31.38,65.92,4.79
2024-05-26 19:00:00,0.0,0.0,30.89,66.76,4.95
2024-05-26 20:00:00,0.0,0.0,30.41,67.49,4.9
2024-05-26 21:00:00,0.0,0.0,29.97,68.33,4.74
2024-05-26 22:00:00,0.0,0.0,29.68,68.02,4.72
2024-05-26 23:00:00,0.0,0.0,29.48,67.32,4.35
2024-05-27 00:00:00,14.32,15.95,29.3,67.46,4.14
2024-05-27 01:00:00,98.65,113.28,29.96,64.3,4.49
2024-05-27 02:00:00,229.8,273.98,31.68,57.97,5.02
2024-05-27 03:00:00,375.98,455.45,33.9,51.3,4.87
2024-05-27 04:00:00,501.08,616.85,35.5,47.89,4.24
2024-05-27 05:00:00,627.12,731.5,36.68,44.94,3.68
2024-05-27 06:00:00,656.38,779.58,37.78,42.04,3.08
2024-05-27 07:00:00,598.42,760.25,38.84,39.03,2.46
2024-05-27 08:00:00,539.38,672.65,39.61,36.89,1.92
2024-05-27 09:00:00,454.02,529.95,39.75,36.48,1.49
2024-05-27 10:00:00,304.2,350.27,39.15,37.84,1.34
2024-05-27 11:00:00,147.68,167.27,38.1,40.69,1.58
2024-05-27 12:00:00,31.27,32.22,36.26,48.97,1.89
2024-05-27 13:00:00,0.0,0.0,34.82,54.49,2.14
2024-05-27 14:00:00,0.0,0.0,34.32,55.99,2.21
2024-05-27 15:00:00,0.0,0.0,33.97,56.63,2.26
2024-05-27 16:00:00,0.0,0.0,33.58,57.32,2.42
2024-05-27 17:00:00,0.0,0.0,33.06,58.89,2.58
2024-05-27 18:00:00,0.0,0.0,32.56,60.56,2.98
2024-05-27 19:00:00,0.0,0.0,32.08,62.25,3.66
2024-05-27 20:00:00,0.0,0.0,31.58,64.29,4.18
2024-05-27 21:00:00,0.0,0.0,31.11,66.38,4.31
2024-05-27 22:00:00,0.0,0.0,30.66,68.44,4.21
2024-05-27 23:00:00,0.0,0.0,30.27,69.81,3.91
2024-05-28 00:00:00,19.27,20.52,30.02,70.06,3.7
2024-05-28 01:00:00,133.5,151.0,30.36,66.74,4.37
2024-05-28 02:00:00,295.85,347.55,31.29,60.51,4.87
2024-05-28 03:00:00,472.85,547.67,32.63,53.78,5.04
2024-05-28 04:00:00,623.83,713.95,34.14,48.16,4.81
2024-05-28 05:00:00,734.4,824.33,35.55,43.94,4.28
2024-05-28 06:00:00,806.83,865.85,36.76,40.47,3.73
2024-05-28 07:00:00,750.22,839.4,37.66,37.68,3.2
2024-05-28 08:00:00,672.25,742.67,38.2,35.42,2.68
2024-05-28 09:00:00,517.08,587.4,38.53,33.53,2.19
2024-05-28 10:00:00,350.73,392.48,38.53,32.79,1.59
2024-05-28 11:00:00,170.4,190.05,37.62,37.4,0.6
2024-05-28 12:00:00,33.67,36.08,35.84,46.16,0.27
2024-05-28 13:00:00,0.0,0.0,34.64,49.61,0.55
2024-05-28 14:00:00,0.0,0.0,34.02,52.56,0.93
2024-05-28 15:00:00,0.0,0.0,33.43,56.06,1.34
2024-05-28 16:00:00,0.0,0.0,32.57,59.78,1.77
2024-05-28 17:00:00,0.0,0.0,31.91,61.05,2.0
2024-05-28 18:00:00,0.0,0.0,31.57,60.96,2.47
2024-05-28 19:00:00,0.0,0.0,31.29,61.24,3.17
2024-05-28 20:00:00,0.0,0.0,30.9,62.45,3.66
2024-05-28 21:00:00,0.0,0.0,30.42,63.99,3.53
2024-05-28 22:00:00,0.0,0.0,29.95,65.33,3.24
2024-05-28 23:00:00,0.0,0.0,29.53,66.47,3.2
2024-05-29 00:00:00,19.65,22.27,29.33,66.71,3.22
2024-05-29 01:00:00,121.97,164.07,30.24,62.6,4.0
2024-05-29 02:00:00,276.48,369.73,31.96,54.62,4.75
2024-05-29 03:00:00,419.25,574.03,34.08,46.57,4.61
2024-05-29 04:00:00,545.7,741.4,36.27,40.21,3.77
2024-05-29 05:00:00,663.7,851.88,38.19,34.86,2.89
2024-05-29 06:00:00,743.67,892.12,39.7,30.5,2.12
2024-05-29 07:00:00,762.25,866.5,40.61,28.28,1.46
2024-05-29 08:00:00,635.25,769.33,40.94,27.94,1.0
2024-05-29 09:00:00,540.47,612.58,40.73,28.85,1.03
2024-05-29 10:00:00,397.45,413.95,40.14,30.35,1.31
2024-05-29 11:00:00,196.0,204.0,38.98,33.28,1.67
2024-05-29 12:00:00,39.33,39.17,37.14,40.97,2.19
2024-05-29 13:00:00,0.0,0.0,35.1,50.34,2.78
2024-05-29 14:00:00,0.0,0.0,34.13,54.47,2.81
2024-05-29 15:00:00,0.0,0.0,33.52,57.49,2.6
2024-05-29 16:00:00,0.0,0.0,32.89,60.99,2.4
2024-05-29 17:00:00,0.0,0.0,32.39,63.67,2.31
2024-05-29 18:00:00,0.0,0.0,31.97,65.64,2.36
2024-05-29 19:00:00,0.0,0.0,31.6,66.83,2.58
2024-05-29 20:00:00,0.0,0.0,31.25,67.61,2.88
2024-05-29 21:00:00,0.0,0.0,30.97,67.85,3.1
2024-05-29 22:00:00,0.0,0.0,30.74,67.65,3.12
2024-05-29 23:00:00,0.0,0.0,30.52,67.58,2.93
2024-05-30 00:00:00,21.05,22.58,30.45,66.91,2.81
2024-05-30 01:00:00,155.48,166.73,31.31,62.58,3.21
2024-05-30 02:00:00,332.73,373.73,32.93,55.9,3.3
2024-05-30 03:00:00,526.53,577.53,34.76,49.63,3.11
2024-05-30 04:00:00,695.97,744.03,36.55,43.76,2.56
2024-05-30 05:00:00,837.58,838.83,38.25,38.17,1.71
2024-05-30 06:00:00,796.7,797.4,39.5,34.27,0.76
2024-05-30 07:00:00,857.65,875.05,40.01,33.18,0.33
2024-05-30 08:00:00,766.88,778.85,39.94,34.46,1.33
2024-05-30 09:00:00,600.45,622.67,39.44,36.3,2.05
2024-05-30 10:00:00,413.6,424.48,38.64,38.55,2.48
2024-05-30 11:00:00,207.88,212.25,37.54,41.8,2.96
2024-05-30 12:00:00,25.15,25.25,36.11,46.99,3.42
2024-05-30 13:00:00,0.0,0.0,34.64,53.44,3.84
2024-05-30 14:00:00,0.0,0.0,33.76,58.6,3.93
2024-05-30 15:00:00,0.0,0.0,33.14,63.04,3.73
2024-05-30 16:00:00,0.0,0.0,32.68,66.41,3.49
2024-05-30 17:00:00,0.0,0.0,32.26,69.05,3.31
2024-05-30 18:00:00,0.0,0.0,31.83,71.47,3.23
2024-05-30 19:00:00,0.0,0.0,31.46,72.89,3.15
2024-05-30 20:00:00,0.0,0.0,31.16,73.59,3.14
2024-05-30 21:00:00,0.0,0.0,30.94,73.63,3.15
2024-05-30 22:00:00,0.0,0.0,30.75,73.5,3.07
2024-05-30 23:00:00,0.0,0.0,30.59,73.19,2.9
2024-05-31 00:00:00,20.33,23.4,30.57,72.24,2.84
2024-05-31 01:00:00,153.1,172.98,31.38,67.4,3.32
2024-05-31 02:00:00,336.25,382.98,33.0,58.69,4.07
2024-05-31 03:00:00,539.4,587.5,34.64,51.22,4.01
2024-05-31 04:00:00,719.85,753.8,36.17,45.68,3.5
2024-05-31 05:00:00,839.7,840.5,37.49,41.18,2.74
2024-05-31 06:00:00,809.1,809.62,38.55,37.33,1.96
2024-05-31 07:00:00,780.78,781.08,39.16,35.22,1.15
2024-05-31 08:00:00,774.03,780.55,39.22,35.42,0.47
